CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 20090912 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 23.078
Integrated O3 until EOF (DU)     : 144.066
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, OS815N
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
20.1       55.152   209.820     1.000     9.517  1725.700    47.412     1.808     3.082   478.970   480.390     0.00000
20.2       54.308   209.810     1.000    10.507  1934.600    48.761     1.321     3.618   481.040   482.470     0.00000
20.3       53.453   209.660     1.000    11.127  2081.600    50.190     0.612     3.030   482.880   484.330     0.00000
20.4       52.533   210.640     1.000    12.634  2405.000    51.805     1.089     1.851   487.550   489.030     0.00000
20.5       51.738   210.790     1.000    13.744  2656.400    53.560     1.179     1.615   490.000   491.490     0.00000
20.6       50.891   211.250     1.000    14.151  2780.600    55.364     0.531     2.024   493.410   494.910     0.00000
20.7       50.047   211.570     1.000    14.273  2851.900    57.180    -0.738     1.362   496.500   498.030     0.00000
20.8       49.247   211.750     1.000    13.860  2814.300    58.943    -1.058     0.454   499.210   500.760     0.00000
20.9       48.496   211.800     1.000    13.545  2793.000    60.665    -1.347     0.125   501.520   503.080     0.00000
21.0       47.680   212.470     1.000    13.704  2874.200    62.401    -2.418     0.069   505.550   507.130     0.00000
21.1       46.936   213.020     1.000    14.017  2986.400    64.173    -2.486    -1.078   509.120   510.720     0.00000
21.2       46.214   212.880     1.000    14.370  3109.400    65.991    -1.795    -1.774   511.040   512.660     0.00000
21.3       45.465   212.670     1.000    14.184  3119.700    67.787    -1.807    -1.419   512.920   514.540     0.00000
21.4       44.743   212.180     1.000    13.987  3126.100    69.562    -2.436    -1.088   514.080   515.720     0.00000
21.5       44.013   212.350     1.000    13.904  3159.000    71.325    -3.266     0.328   516.910   518.570     0.00000
21.6       43.294   212.450     1.000    13.921  3215.500    73.089    -4.165     1.116   519.590   521.270     0.00000
21.7       42.587   212.740     1.000    14.000  3287.300    74.861    -5.181     0.508   522.740   524.440     0.00000
21.8       41.948   213.610     1.000    14.185  3381.600    76.649    -5.992    -0.585   527.140   528.860     0.00000
21.9       41.311   214.240     1.000    14.828  3589.400    78.513    -7.475    -0.966   531.010   532.750     0.00000
22.0       40.638   214.410     1.000    15.301  3765.200    80.434    -9.401    -1.393   533.920   535.680     0.00000
22.1       39.966   214.740     1.000    15.594  3901.900    82.390   -11.143    -2.447   537.290   539.070     0.00000
22.2       39.359   214.870     1.000    15.575  3957.200    84.342   -12.182    -4.042   539.960   541.760     0.00000
22.3       38.744   214.700     1.000    15.548  4013.000    86.291   -11.680    -5.588   541.970   543.790     0.00000
22.4       38.141   215.110     1.000    15.418  4042.400    88.221   -12.574    -7.290   545.430   547.270     0.00000
22.5       37.529   214.790     1.000    15.250  4063.600    90.133   -12.961    -8.646   547.140   548.990     0.00000
22.6       36.920   215.330     1.000    15.464  4188.500    92.067   -11.524    -9.594   551.070   552.950     0.00000
22.7       36.368   215.450     1.000    15.148  4165.300    93.960    -8.739    -9.438   553.740   555.630     0.00000
22.8       35.792   216.040     1.000    14.908  4165.100    95.818    -6.911    -9.294   557.800   559.720     0.00000
22.9       35.186   216.110     1.000    15.170  4311.400    97.708    -5.904    -8.992   560.690   562.630     0.00000
23.0       34.663   217.480     1.000    15.256  4401.400    99.597    -5.851    -8.743   566.670   568.650     0.00001
